"date"	"hour"	"precip"	"drivers_onduty"	"drivers_occupied"	"t_onduty"	"t_occupied"	"n_pass"	"n_trip"	"n_mile"	"earnings"
"15896"	"2013-12-14"	9	0	7846	7846	5615.74666667	3151.99666667	34115	20037	47966.4642019	234692.305775
"15897"	"2013-12-14"	10	2	8876	8876	6979.01083333	4213.64611111	44594	25524	57539.489	294772.698446
"15898"	"2013-12-14"	22	6	8954	8954	7677.46194444	5779.71111111	46151	25089	65584.9657106	352443.623135
"15899"	"2013-12-15"	5	NA	3006	3006	1410.85416667	918.174166667	7049	4180	21224.9891607	85239.2449662
"15900"	"2013-12-15"	17	NA	9607	9607	6744.07722222	5253.06027778	41989	23681	73338.3131774	356000.082
"15901"	"2013-12-16"	1	NA	4118	4118	2048.05472222	1206.19527778	10798	6430	25030.7214809	106138.703682
"15902"	"2013-12-16"	13	NA	10096	10096	7613.54916667	5491.98694444	36719	22071	59534.3556917	332583.759597
"15903"	"2013-12-17"	8	1	10010	10010	8385.30972222	6081.11	43063	26472	63342.2501171	358104.894794
"15904"	"2013-12-17"	21	NA	10818	10818	8778.72305556	5976.01472222	52588	30624	91621.3138899	452697.866056
"15905"	"2013-12-18"	4	NA	2632	2632	1232.99527778	758.603888889	6278	3848	17549.3615889	72662.0662618
"15906"	"2013-12-18"	16	NA	9643	9643	5706.54888889	4896.73388889	25405	14885	49438.8081247	285039.896606
"15907"	"2013-12-19"	0	NA	10105	10105	7209.63833333	4449.26694444	36113	21182	76600.2608261	356035.827126
"15908"	"2013-12-19"	12	NA	10954	10954	8674.19111111	6885.47833333	39768	23820	63663.6398323	384233.554633
"15909"	"2013-12-20"	0	NA	10781	10781	8282.91305556	5452.24861111	43887	25417	91337.7215342	427671.956596
"15910"	"2013-12-20"	12	NA	10101	10101	7790.96222222	6319.2125	38445	22779	61043.2365084	360710.909794
"15911"	"2013-12-21"	7	NA	4979	4979	2161.265	1362.29583333	11835	7254	31584.8149956	131098.742279
"15912"	"2013-12-21"	19	NA	10675	10675	8822.76638889	6682.79583333	48591	26376	68632.8077537	383953.584298
"15913"	"2013-12-21"	20	NA	10933	10933	8559.57416667	6002.16777778	45085	24482	64658.1576806	364821.987901
"15914"	"2013-12-22"	3	0	7926	7926	5537.75638889	3214.59833333	29495	16451	58430.2792391	260182.411869
"15915"	"2013-12-22"	15	0	9452	9452	6866.54555556	5003.11805556	36156	20210	61898.2140451	314940.716784
"15916"	"2013-12-23"	11	5	9523	9523	7431.68805556	5354.08166667	37906	22195	53629.4716684	305430.287516
"15917"	"2013-12-23"	23	NA	8273	8273	5023.97527778	2908.65805556	27927	15696	50460.2209694	231339.873383
"15918"	"2013-12-24"	6	NA	4345	4345	1823.4	1088.52694444	10780	6803	25229.1430959	106439.607414
"15919"	"2013-12-24"	18	0	9503	9503	6846.56444444	4101.09527778	40107	22044	56216.6021894	299698.00887
"15920"	"2013-12-25"	2	NA	4023	4023	2210.0075	1265.56583333	12284	6923	24443.3010886	104784.168866
"15921"	"2013-12-25"	14	NA	6573	6573	4389.77555556	2585.10027778	26342	14232	44581.6527242	198754.465664
"15922"	"2013-12-26"	9	NA	7895	7895	4167.52361111	2389.49194444	23015	13553	38273.3453621	180682.892762
"15923"	"2013-12-26"	10	NA	8288	8288	4687.77916667	2717.49555556	26668	15248	39968.4488838	194084.554641
"15924"	"2013-12-26"	22	NA	9480	9480	6048.0475	3576.35861111	34619	18942	59993.3255302	277128.861197
"15925"	"2013-12-27"	5	NA	2336	2336	888.980833333	575.204722222	4979	3082	15098.7692072	59963.0214565
"15926"	"2013-12-27"	17	NA	9880	9880	6684.91944444	5113.93361111	38520	21251	59642.4187088	327672.210805
"15927"	"2013-12-28"	1	NA	8506	8506	5507.73138889	3119.79055556	30931	16978	55176.9523424	251015.941028
"15928"	"2013-12-28"	13	NA	9488	9488	6665.43111111	4189.89472222	37834	20478	56626.2279804	278517.780748
"15929"	"2013-12-29"	8	NA	4320	4320	1844.93138889	1098.55916667	11733	6770	27027.5494992	108189.9474
"15930"	"2013-12-29"	21	NA	8059	8059	5157.23944444	3072.21083333	30323	16901	58293.2020568	257229.502443
"15931"	"2013-12-30"	8	NA	7992	7992	4590.97555556	2677.15722222	23648	14528	43727.2855918	202878.097584
"15932"	"2013-12-30"	21	NA	10424	10424	7544.68222222	4573.20055556	44556	24670	70737.04116	345095.448683
"15933"	"2013-12-31"	4	NA	2679	2679	1331.33916667	823.060555556	7528	4309	17488.49218	73015.6069047
"15934"	"2013-12-31"	16	NA	9457	9457	5586.45444444	3989.215	36313	20818	57649.9143419	299850.620502
"15935"	"2014-01-01"	0	NA	0	0	246.544722222	246.544722222	0	0	4398.06069635	18045.902408
"15936"	"2010-01-01"	3	NA	5146	5146	4843.45361111	2772.11305556	29058	12974	44657.1747402	166908.285767
"15937"	"2010-01-01"	15	NA	3665	3665	2854.53333333	1587.84305556	20049	9287	27850.7775712	100464.268768
"15938"	"2010-01-02"	11	NA	4056	4056	2865.24222222	1457.32166667	20148	9604	23768.7350179	92373.4835295
"15939"	"2010-01-02"	23	NA	5204	5204	4606.28055556	2510.18944444	31831	14247	37804.8796208	154537.334134
"15940"	"2010-01-03"	6	NA	1248	1248	544.096111111	330.329444444	3566	1684	8707.95475049	27504.9011265
"15941"	"2010-01-03"	18	NA	4778	4778	3490.94305556	2058.83666667	24302	11602	31931.6988625	124812.004199
"15942"	"2010-01-04"	2	NA	1265	1265	598.180555556	316.313888889	3481	1636	7131.08356687	24035.9919036
"15943"	"2010-01-04"	14	NA	4761	4761	3401.85	1806.98527778	20590	10339	27239.7638223	108554.387348
"15944"	"2010-01-05"	9	NA	5508	5508	4721.69555556	2613.88361111	26596	13812	32397.4253332	143308.705413
"15945"	"2010-01-05"	10	NA	5281	5281	3654.01611111	1998.54333333	21651	10955	25787.3886698	112133.503565
"15946"	"2010-01-05"	22	0	4955	4955	3679.905	1852.60277778	21490	10299	32372.2469531	125305.928423
"15947"	"2010-01-06"	5	NA	1102	1102	425.941111111	236.107777778	3109	1508	5863.95119212	20528.6071121
"15948"	"2010-01-06"	17	NA	5331	5331	4207.23583333	2590.67	27794	13656	32937.8014898	153137.042725
"15949"	"2010-01-07"	1	NA	2579	2579	1183.57805556	643.544722222	7616	3648	12428.2707664	45572.0813551
"15950"	"2010-01-07"	13	NA	5249	5249	4042.19583333	2153.9825	22905	11606	27147.4777355	119334.641414
"15951"	"2010-01-08"	8	NA	5106	5106	4799.71861111	2811.50972222	28736	14917	33815.6548577	149761.251514
"15952"	"2010-01-08"	21	NA	5984	5984	5119.42	2783.55472222	33817	15998	41024.897211	173998.741562
"15953"	"2010-01-09"	4	NA	2803	2803	1892.55611111	933.334166667	9774	4451	18433.1925224	64138.6968182
"15954"	"2010-01-09"	16	NA	5047	5047	3808.3325	2314.01111111	27902	13393	33087.2269921	135058.240416
"15955"	"2010-01-10"	4	NA	3342	3342	2114.79833333	1156.9275	12049	5541	21786.7704043	77661.1146806
"15956"	"2010-01-10"	16	NA	4854	4854	3641.90833333	2227.93361111	25521	12011	34206.8795354	136064.752224
"15957"	"2010-01-11"	0	NA	2483	2483	1317.39638889	728.683055556	8165	3857	15561.6828663	54447.0996141
"15958"	"2010-01-11"	12	NA	4782	4782	3439.03472222	1869.14194444	21000	10751	25828.8479881	110738.48592
"15959"	"2010-01-12"	7	NA	4285	4285	3179.51861111	1820.50194444	21977	11642	27993.2162062	113069.153691
"15960"	"2010-01-12"	19	NA	5917	5917	5134.00277778	3098.90166667	34737	17268	41698.9845134	195285.069753
"15961"	"2010-01-12"	20	NA	5861	5861	4816.15083333	2694.92083333	31994	15890	41712.2025426	175913.142163
"15962"	"2010-01-13"	3	NA	1053	1053	600.037222222	251.819444444	3257	1510	5069.75096528	18073.8546514
"15963"	"2010-01-13"	15	NA	5266	5266	4032.425	2527.52416667	25326	12602	33048.9161886	142414.418499
"15964"	"2010-01-14"	11	NA	5246	5246	3682.785	2138.72583333	21394	11131	26957.4962496	118184.234594
"15965"	"2010-01-14"	23	NA	5452	5452	4578.68083333	2385.17972222	27176	12996	40857.4051707	159093.429489
"15966"	"2010-01-15"	6	NA	2629	2629	1369.53527778	759.409722222	9958	5217	16251.968212	58579.1054618
"15967"	"2010-01-15"	18	NA	5919	5919	5296.73944444	3292.48694444	33484	16398	41606.7534199	193143.683395
"15968"	"2010-01-16"	2	NA	4696	4696	3879.99444444	1887.81722222	21714	10138	32307.0966582	123325.732931
"15969"	"2010-01-16"	14	NA	4927	4927	3785.20611111	2058.71027778	22908	11102	28347.9405337	116979.159114
"15970"	"2010-01-17"	9	NA	2758	2758	1470.41805556	729.2275	11129	5405	14307.6726336	52940.151334
"15971"	"2010-01-17"	10	NA	3500	3500	2389.69666667	1129.58	16802	8119	20109.3903257	76900.0255102
"15972"	"2010-01-17"	22	3	4029	4029	3421.78	1745.09027778	22349	10391	29465.9245465	116364.174561
"15973"	"2010-01-18"	5	NA	1025	1025	485.253888889	273.153888889	2937	1424	6788.2193383	22528.3824432
"15974"	"2010-01-18"	17	NA	4810	4810	3801.28027778	2143.50361111	23889	11724	32521.1600268	129305.070662
"15975"	"2010-01-19"	1	NA	1669	1669	840.235277778	434.851944444	5103	2389	9565.6246072	33082.6753763
"15976"	"2010-01-19"	13	0	5190	5190	3668.98222222	1975.09666667	21206	10958	25677.5817043	111768.269111
"15977"	"2010-01-20"	1	NA	2244	2244	1019.03916667	543.255833333	6373	3120	10390.9506973	38374.9489139
"15978"	"2010-01-20"	13	NA	5319	5319	4014.00777778	2150.91333333	22173	11380	27664.4456706	120223.523816
"15979"	"2010-01-21"	8	NA	5231	5231	4774.82694444	2912.66	29289	15307	34285.5259888	154724.129517
"15980"	"2010-01-21"	21	NA	5933	5933	5048.48555556	2919.51944444	32962	15979	46198.0351289	187839.914584
"15981"	"2010-01-22"	4	NA	1377	1377	721.954444444	382.771111111	4247	1977	8417.84103408	28727.9294472
"15982"	"2010-01-22"	16	NA	5364	5364	3581.54305556	2293.23388889	23612	11739	32050.9116631	142370.452959
"15983"	"2010-01-23"	0	NA	5800	5800	5552.15888889	3116.65833333	35454	16197	47523.926808	191420.849909
"15984"	"2010-01-23"	12	NA	4876	4876	3956.47916667	2195.83361111	26385	12954	29670.3265208	125754.37471
"15985"	"2010-01-24"	7	NA	1621	1621	775.156944444	406.813333333	4983	2511	10040.3555419	33212.1969653
"15986"	"2010-01-24"	19	NA	4492	4492	3166.30638889	1666.73166667	20424	9899	27552.6446604	106043.918801
"15987"	"2010-01-24"	20	NA	4106	4106	2741.26888889	1462.75555556	18144	8672	25771.6981145	100444.214626
"15988"	"2010-01-25"	3	0	803	803	476.493333333	193.343333333	2066	1008	4058.86568855	13741.241764
"15989"	"2010-01-25"	15	NA	4842	4842	3562.24861111	1878.02583333	19752	9938	25804.1478291	108783.785963
"15990"	"2010-01-26"	11	NA	5198	5198	3708.38805556	2067.70416667	20647	10689	25561.0092289	113206.379477
"15991"	"2010-01-26"	23	NA	4788	4788	3265.99083333	1673.44694444	18982	9250	29724.0996405	114403.081863
"15992"	"2010-01-27"	6	NA	2745	2745	1364.72722222	735.145277778	10036	5288	14977.6290871	54865.9550829
"15993"	"2010-01-27"	18	NA	5975	5975	5543.9775	3309.60416667	35508	17614	40192.0826461	196447.23176
"15994"	"2010-01-28"	2	NA	1684	1684	921.366111111	418.5275	4966	2398	8180.46113591	29833.5214592
"15995"	"2010-01-28"	14	NA	5445	5445	4070.95944444	2404.30861111	23891	12433	31974.9962434	137623.544342
"15996"	"2010-01-29"	9	NA	5587	5587	5146.89638889	3131.19861111	29121	15252	35204.6017074	164293.910005
"15997"	"2010-01-29"	10	NA	5526	5526	4560.90027778	2560.47361111	25185	13215	29768.8545711	137466.291543
"15998"	"2010-01-29"	22	NA	6072	6072	5633.32083333	3328.51194444	39010	18303	48345.0303931	202982.947096
"15999"	"2010-01-30"	9	NA	3627	3627	2436.24472222	1219.29472222	17546	8866	20356.6833309	81829.0534651
"16000"	"2010-01-30"	10	NA	4161	4161	3068.74777778	1498.52444444	21145	10560	22937.8672468	95321.7408597
"16001"	"2010-01-30"	22	NA	5894	5894	5585.26388889	3221.98472222	39187	17973	42981.5618139	187620.362199
"16002"	"2010-01-31"	5	NA	1794	1794	905.341388889	474.796111111	5155	2378	10164.043243	34798.0703176
"16003"	"2010-01-31"	17	NA	4820	4820	3576.94555556	2405.46027778	27080	12927	36491.4737931	144916.642853
"16004"	"2010-02-01"	2	NA	1106	1106	481.556944444	271.447222222	2140	1644	5432.54853925	19562.8211465
"16005"	"2010-02-01"	14	NA	4164	4164	3128.13	1815.57305556	12776	10503	25299.0470888	107120.55717
"16006"	"2010-02-02"	9	NA	4495	4495	3975.915	2408.77333333	14387	12814	27599.7333837	130095.957288
"16007"	"2010-02-02"	10	NA	4459	4459	3367.68444444	1912.29	12086	10501	23363.6404677	106023.27184
"16008"	"2010-02-02"	22	1	4389	4389	3454.30583333	2045.43722222	14383	11195	32696.8212639	131901.603271
"16009"	"2010-02-03"	5	1	1272	1272	489.8225	285.840555556	2080	1903	6536.12302314	24090.7312307
"16010"	"2010-02-03"	17	NA	4143	4143	2768.97333333	1979.19944444	14085	11508	25667.6515904	123358.12256
"16011"	"2010-02-04"	1	NA	2506	2506	1197.00944444	655.856388889	4846	3849	12588.0107958	47449.4312954
"16012"	"2010-02-04"	13	NA	4435	4435	3326.30888889	2070.93472222	13025	10908	26211.0551636	115838.292453
"16013"	"2010-02-05"	8	NA	4329	4329	3740.43472222	2447.27388889	15544	13599	30320.9218935	135268.193506
"16014"	"2010-02-05"	21	NA	4756	4756	3785.93055556	2299.88277778	19236	13560	34735.6127528	144319.407726
"16015"	"2010-02-06"	4	0	2615	2615	1466.20888889	906.0775	6363	4595	17418.9981954	62330.5274241
"16016"	"2010-02-06"	16	NA	3815	3815	2380.43722222	1536.175	15039	10842	24586.2418805	99071.5484617
"16017"	"2010-02-07"	0	NA	4559	4559	4003.89333333	2650.80083333	22945	14758	38563.267307	161864.421504
"16018"	"2010-02-07"	12	NA	3745	3745	2709.93611111	1511.91055556	13701	10006	29344.5504705	100127.03216
"16019"	"2010-02-08"	7	NA	7511	7511	5926.16388889	3333.40527778	32528	21486	54175.0317628	213044.576211
"16020"	"2010-02-08"	19	NA	10180	10180	8793.44444444	4799.69222222	46414	28182	70443.3967915	318341.653263
"16021"	"2010-02-08"	20	NA	9664	9664	7445.64361111	4082.01861111	40836	24835	66585.5041415	276068.409946
"16022"	"2010-02-09"	3	NA	1645	1645	655.073888889	367.8	3536	2177	7795.64360865	27426.3205679
"16023"	"2010-02-09"	15	NA	9581	9581	7572.94277778	4787.005	38503	23546	59663.1201621	261820.212596
"16024"	"2010-02-10"	3	3	2151	2151	1192.69138889	588.592222222	5563	3324	11298.4720822	41005.0023352
"16025"	"2010-02-10"	15	4	4347	4347	3439.48	1850.12777778	20276	12218	23822.9838675	106171.124607
"16026"	"2010-02-11"	11	NA	8376	8376	6245.02611111	3669.86111111	31644	19779	47894.4253986	206818.112249
"16027"	"2010-02-11"	23	NA	9771	9771	8170.14944444	4740.73638889	43491	24952	80514.1831241	311894.481893
"16028"	"2010-02-12"	6	NA	5303	5303	2856.98972222	1624.82666667	16841	10965	32828.4269154	119864.012503
"16029"	"2010-02-12"	18	NA	10508	10508	10043.3625	6775.44	50999	29442	71623.2845548	358370.782354
"16030"	"2010-02-13"	2	NA	9070	9070	7469.20694444	4020.7525	38507	20913	67710.9025455	259300.131289
"16031"	"2010-02-13"	14	NA	9534	9534	8261.23472222	4798.05611111	43011	24645	58812.7095472	258099.241202
"16032"	"2010-02-14"	9	NA	5571	5571	3462.145	1695.84194444	20940	12335	31227.4114642	119064.161115
"16033"	"2010-02-14"	10	NA	6789	6789	4964.09694444	2523.26277778	30036	17159	42300.5629692	165474.883134
"16034"	"2010-02-14"	22	NA	8824	8824	7695.69472222	4476.43944444	46364	25096	67874.1031321	278821.359172
"16035"	"2010-02-15"	5	NA	2463	2463	1192.85	695.770833333	5906	3580	17108.7445339	57013.7185813
"16036"	"2010-02-15"	17	NA	8606	8606	6547.42027778	4168.62361111	41948	24213	114597.410392	256104.115528
"16037"	"2010-02-16"	1	1	3795	3795	1963.02944444	1134.465	9917	5920	23170.4573909	82544.8491072
"16038"	"2010-02-16"	13	5	9370	9370	7436.1175	4567.81305556	39626	23660	52496.6699902	241269.356118
"16039"	"2010-02-17"	8	NA	9154	9154	8326.37111111	5437.8925	42529	27093	63052.0212548	283861.334955
"16040"	"2010-02-17"	21	NA	10171	10171	8841.995	5124.86861111	49682	28742	81331.8383861	330888.283171
"16041"	"2010-02-18"	4	NA	2294	2294	1035.71833333	608.365	5355	3275	13834.2866883	46768.907425
"16042"	"2010-02-18"	16	NA	9460	9460	6242.47555556	4403.50083333	35037	20525	57025.071409	257263.622735
"16043"	"2010-02-19"	0	NA	9129	9129	6964.41527778	3723.73916667	34203	19480	64328.8653166	247894.158201
"16044"	"2010-02-19"	12	NA	9166	9166	7309.30944444	4817.43555556	38856	23807	57747.7521985	258601.000302
"16045"	"2010-02-20"	0	NA	10224	10224	9378.39083333	5815.785	55236	29584	89114.7244759	356162.743955
"16046"	"2010-02-20"	12	NA	8724	8724	7186.77111111	4133.80361111	40450	23297	54266.8719635	233100.146147
"16047"	"2010-02-21"	7	NA	3413	3413	1571.3175	856.625833333	8568	5370	21163.1958756	70273.2220163
"16048"	"2010-02-21"	19	NA	8550	8550	7061.18416667	4155.18416667	39230	22467	63531.4958459	249688.412899
"16049"	"2010-02-21"	20	NA	8195	8195	5725.95972222	3183.20722222	31838	18530	54389.9094503	213467.533945
"16050"	"2010-02-22"	3	NA	1592	1592	728.595	397.105555556	3880	2311	8286.19213497	28553.0205713
"16051"	"2010-02-22"	15	NA	9053	9053	6957.7175	4232.6575	37464	22612	59214.8622724	245259.368639
"16052"	"2010-02-23"	11	6	9902	9902	8173.58888889	4947.25194444	39649	24686	53766.2203342	254148.29
"16053"	"2010-02-23"	23	7	8901	8901	6775.82944444	3679.43916667	32447	19016	62932.4914686	243146.877784
"16054"	"2010-02-24"	6	6	5313	5313	3059.86416667	1682.20694444	18414	12012	31445.6352546	119324.869222
"16055"	"2010-02-24"	18	NA	10299	10299	9281.13972222	6187.90777778	51028	30664	74009.9433864	358177.985477
"16056"	"2010-02-25"	2	NA	3974	3974	2079.74972222	1069.5425	10386	6095	21692.5652601	78849.7772738
"16057"	"2010-02-25"	14	14	9491	9491	7931.04472222	4916.00194444	39308	24192	52661.8165665	246541.2657
"16058"	"2010-02-26"	9	2	4164	4164	3672.38972222	2402.48305556	19895	12356	29407.9158019	129968.698775
"16059"	"2010-02-26"	10	1	4468	4468	3996.63222222	2338.78194444	21188	12978	29898.3133739	131179.236448
"16060"	"2010-02-26"	22	NA	8406	8406	7157.27666667	4375.665	44732	24540	64198.4126614	267085.013165
"16061"	"2010-02-27"	5	NA	3021	3021	1512.02	909.766944444	7443	4335	19491.192312	66790.7533427
"16062"	"2010-02-27"	17	NA	8858	8858	6354.19361111	4402.37611111	45275	24977	60728.1012424	248927.864728
"16063"	"2010-02-28"	1	NA	9649	9649	8959.42027778	5478.9675	51137	27414	81084.099828	325971.468989
"16064"	"2010-02-28"	13	NA	8589	8589	6895.66777778	4084.15777778	40996	23458	59970.8945031	243796.836804
"16065"	"2010-03-01"	1	NA	1749	1749	843.896944444	490.103888889	3471	2669	10034.7806977	35558.6804414
"16066"	"2010-03-01"	13	NA	4094	4094	2948.96388889	1779.63388889	11212	9294	22910.6437643	97507.6048251
"16067"	"2010-03-02"	8	NA	4376	4376	3825.75611111	2508.89916667	14667	12748	28093.3098982	129253.16585
"16068"	"2010-03-02"	21	NA	4603	4603	3735.36777778	2336.67694444	16336	12899	36631.332047	148426.444115
"16069"	"2010-03-03"	4	1	1118	1118	509.271666667	299.589722222	2013	1592	6550.1712984	22547.5065667
"16070"	"2010-03-03"	16	NA	4218	4218	2436.04166667	1818.88861111	11422	9270	23689.1767295	110075.745501
"16071"	"2010-03-04"	0	NA	3691	3691	2144.47944444	1191.09277778	8355	6544	21848.5428447	82536.9367041
"16072"	"2010-03-04"	12	NA	4480	4480	3610.87638889	2305.135	13513	11452	26653.7911925	123030.480714
"16073"	"2010-03-05"	7	NA	3890	3890	2912.78972222	1695.605	12237	10881	895860.985876	105827.75958
"16074"	"2010-03-05"	19	NA	4830	4830	4254.12694444	3085.94083333	21093	15759	38234.6034068	180690.245064
"16075"	"2010-03-05"	20	NA	4872	4872	4169.425	2904.48111111	20674	15037	37854.5432293	169307.214669
"16076"	"2010-03-06"	3	NA	3686	3686	2520.51916667	1394.75055556	10862	7500	25360.6146616	93974.0566185
"16077"	"2010-03-06"	15	NA	4260	4260	3345.48611111	2340.32444444	15620	11249	27940.6615065	121084.159626
"16078"	"2010-03-07"	11	NA	3731	3731	2861.12694444	1617.40944444	13582	10069	25966.7394052	102678.186028
"16079"	"2010-03-07"	23	NA	3137	3137	2033.94972222	1115.73166667	8295	6261	26358.7509767	83094.3646051
"16080"	"2010-03-08"	6	NA	5161	5161	2868.76416667	1591.99944444	16801	11040	34378.4510898	122550.173806
"16081"	"2010-03-08"	18	NA	9954	9954	8851.59583333	5557.83583333	48209	29102	15080301.86	332471.256923
"16082"	"2010-03-09"	2	NA	2516	2516	1208.27666667	647.886666667	6022	3676	13509.7607252	47911.4844753
"16083"	"2010-03-09"	14	NA	9644	9644	7749.95	4675.88333333	37634	23410	59038.8043925	257608.885297
"16084"	"2010-03-10"	2	NA	3111	3111	1505.78361111	817.519166667	7748	4720	16208.6727274	58938.2606936
"16085"	"2010-03-10"	14	NA	9731	9731	7815.76638889	4979.24833333	38790	24034	8090272.83404	270533.137527
"16086"	"2010-03-11"	9	NA	9926	9926	9021.20027778	5581.43694444	41685	26890	5179844.29772	295142.358495
"16087"	"2010-03-11"	10	NA	9896	9896	7669.26611111	4625.59333333	36393	23174	3263811.78099	251278.458295
"16088"	"2010-03-11"	22	NA	10423	10423	9466.26194444	5690.06805556	51916	30250	90460.8172244	363002.688147
"16089"	"2010-03-12"	5	NA	3061	3061	1348.09583333	782.440833333	6831	4411	20367.0097912	70565.3877989
"16090"	"2010-03-12"	17	1	9700	9700	7611.38777778	5473.60527778	40670	23911	60645.0811446	288562.47025
